,Voltage,Voltage-error,Current,Current-error,Power,Power-error,Resistance,Fill Factor
258,6.188709677419355,0.003421484425096226,0.00034317089910775565,0.00024265846986497853,0.002122124559966347,0.0015005686668747222,6.188709677419355,0.5961824161637689
259,6.1499999999999995,0.023950390975673582,0.0,0.0,0.0,0.0,6.1499999999999995,0.5961824161637689
260,6.251612903225806,0.041057813101154084,0.006177076183939601,0.003882535517839656,0.03893550601102573,0.024525726380030654,6.251612903225806,0.5961824161637689
261,6.169354838709677,0.003421484425096226,0.0,0.0,0.0,0.0,6.169354838709677,0.5961824161637689
262,6.120967741935484,0.00342148442509654,0.0,0.0,0.0,0.0,6.120967741935484,0.5961824161637689
263,6.140322580645161,0.003421484425096226,0.00034317089910775565,0.00024265846986497853,0.0021055195164611327,0.0014888271280102873,6.140322580645161,0.5961824161637689
264,6.135483870967741,0.013685937700384903,0.0010295126973232668,0.0007279754095949355,0.006336484601589655,0.004480571230668183,6.135483870967741,0.5961824161637689
265,6.120967741935483,0.010264453275288677,0.00034317089910775565,0.00024265846986497853,0.0021055195164611327,0.0014888271280102873,6.120967741935483,0.5961824161637689
266,6.169354838709678,0.03079335982586572,0.0,0.0,0.0,0.0,6.169354838709678,0.5961824161637689
267,6.130645161290322,0.010264453275288677,0.0017158544955387781,0.0012132923493248925,0.010544202625810878,0.007455877178915871,6.130645161290322,0.5961824161637689
268,6.116129032258064,0.006842968850192766,0.0006863417982155113,0.00048531693972995706,0.004204397015520181,0.0029729576404748017,6.116129032258064,0.5961824161637689
269,6.164516129032258,0.02737187540076918,0.0006863417982155113,0.00048531693972995706,0.004257533154736865,0.0030105305648409912,6.164516129032258,0.5961824161637689
270,6.140322580645161,0.01710742212548113,0.0006863417982155113,0.0,0.004214360041623308,1.1741538864434778e-05,6.140322580645161,0.5961824161637689
271,6.154838709677419,0.006842968850192452,0.0,0.0,0.0,0.0,6.154838709677419,0.5961824161637689
272,6.111290322580644,0.01710742212548113,0.0,0.0,0.0,0.0,6.111290322580644,0.5961824161637689
273,6.116129032258064,0.01368593770038459,0.00034317089910775565,0.00024265846986497853,0.0021055195164611327,0.0014888271280102873,6.116129032258064,0.5961824161637689
274,6.227419354838709,0.03763632867605786,0.00034317089910775565,0.00024265846986497853,0.0021553346469767747,0.0015240517446035908,6.227419354838709,0.5961824161637689
275,6.169354838709677,0.037636328676058484,0.0010295126973232668,0.0007279754095949355,0.006406225784311554,0.004529885693898808,6.169354838709677,0.5961824161637689
276,6.174193548387096,0.006842968850192452,0.00034317089910775565,0.00024265846986497853,0.0021154825425642614,0.0014958720513289483,6.174193548387096,0.5961824161637689
277,6.174193548387096,0.020528906550577042,0.0,0.0,0.0,0.0,6.174193548387096,0.5961824161637689
278,6.120967741935483,0.010264453275288677,0.0,0.0,0.0,0.0,6.120967741935483,0.5961824161637689
279,6.14516129032258,0.006842968850192452,0.00034317089910775565,0.00024265846986497853,0.0021055195164611327,0.0014888271280102873,6.14516129032258,0.5961824161637689
280,6.116129032258064,0.01368593770038459,0.0006863417982155113,0.00048531693972995706,0.004211039032922265,0.0029776542560205747,6.116129032258064,0.5961824161637689
281,6.135483870967741,0.0,0.00034317089910775565,0.00024265846986497853,0.0021055195164611327,0.0014888271280102873,6.135483870967741,0.5961824161637689
282,6.159677419354838,0.010264453275288677,0.0,0.0,0.0,0.0,6.159677419354838,0.5961824161637689
283,6.15,0.017107422125480814,0.00034317089910775565,0.00024265846986497853,0.0021021985077600905,0.0014864788202374008,6.15,0.5961824161637689
284,6.1258064516129025,0.006842968850192452,0.0010295126973232668,0.0007279754095949355,0.006316558549383398,0.004466481384030862,6.1258064516129025,0.5961824161637689
285,6.174193548387096,0.027371875400769807,0.00034317089910775565,0.00024265846986497853,0.0021055195164611327,0.0014888271280102873,6.174193548387096,0.5961824161637689
286,6.111290322580645,0.023950390975672954,0.0,0.0,0.0,0.0,6.111290322580645,0.5961824161637689
287,6.087096774193549,0.006842968850192138,0.0013726835964310226,0.0009706338794599141,0.008342373857019506,0.005898949125491866,6.087096774193549,0.5961824161637689
288,6.159677419354838,0.01710742212548113,0.0006863417982155113,0.00048531693972995706,0.004211039032922265,0.0029776542560205747,6.159677419354838,0.5961824161637689
289,6.154838709677419,0.013685937700384903,0.0048043925875085785,0.003397218578109699,0.029663249717714255,0.02097508502742569,6.154838709677419,0.5961824161637689
290,6.14516129032258,0.01368593770038459,0.00034317089910775565,0.00024265846986497853,0.0021154825425642614,0.0014958720513289483,6.14516129032258,0.5961824161637689
291,6.096774193548387,0.020528906550577354,0.00549073438572409,0.0033972185781096995,0.03333628534106759,0.02059935578376379,6.096774193548387,0.5961824161637689
292,6.169354838709677,0.010264453275288677,0.0006863417982155113,0.0,0.004234286093829566,7.044923318660928e-06,6.169354838709677,0.5961824161637689
293,6.087096774193549,0.006842968850192138,0.0,0.0,0.0,0.0,6.087096774193549,0.5961824161637689
294,6.154838709677419,0.020528906550577042,0.0,0.0,0.0,0.0,6.154838709677419,0.5961824161637689
295,6.154838709677419,0.027371875400769807,0.0017158544955387781,0.00024265846986497845,0.01054752363451192,0.0014465575880983224,6.154838709677419,0.5961824161637689
296,6.154838709677419,0.006842968850192452,0.00034317089910775565,0.00024265846986497853,0.0021088405251621757,0.0014911754357831745,6.154838709677419,0.5961824161637689
297,6.140322580645162,0.010264453275288363,0.00034317089910775565,0.00024265846986497853,0.0021121615338632184,0.0014935237435560612,6.140322580645162,0.5961824161637689
298,6.135483870967742,0.041057813101154084,0.0,0.0,0.0,0.0,6.135483870967742,0.5961824161637689
299,6.140322580645161,0.01710742212548113,0.0006863417982155113,0.00048531693972995706,0.004197754998118094,0.002968261024929027,6.140322580645161,0.5961824161637689
300,6.208064516129031,0.05132226637644276,0.00034317089910775565,0.00024265846986497853,0.0021553346469767747,0.0015240517446035908,6.208064516129031,0.5961824161637689
